domain,name,country,summary,duplicate_count
vierhaus-group.de,Vierhaus Group,Germany,"Vierhaus Group is a family-owned German company founded in 1908, with a philosophy of ""function meets design."" Initially rooted in furniture manufacturing, it has expanded to become a key supplier for the caravan industry and a system supplier in living, comfort, and safety sectors. The group comprises several specialized companies, including Vierhaus (furniture), EVE collection (tables), VierTec (plastics), Ilse Technik (mechanisms), and TEGOS (caravan/utility vehicle systems), leveraging diverse manufacturing capabilities and knowledge transfer.",6
vieco.de,Vierhaus Group,Germany,"Vierhaus Group is a family-owned German company founded in 1908, with a philosophy of ""function meets design."" Initially rooted in furniture manufacturing, it has expanded to become a key supplier for the caravan industry and a system supplier in living, comfort, and safety sectors. The group comprises several specialized companies, including Vierhaus (furniture), EVE collection (tables), VierTec (plastics), Ilse Technik (mechanisms), and TEGOS (caravan/utility vehicle systems), leveraging diverse manufacturing capabilities and knowledge transfer.",6
tegos-systems.com,Vierhaus Group,United Kingdom,"Vierhaus Group is a family-owned German company founded in 1908, with a philosophy of ""function meets design."" Initially rooted in furniture manufacturing, it has expanded to become a key supplier for the caravan industry and a system supplier in living, comfort, and safety sectors. The group comprises several specialized companies, including Vierhaus (furniture), EVE collection (tables), VierTec (plastics), Ilse Technik (mechanisms), and TEGOS (caravan/utility vehicle systems), leveraging diverse manufacturing capabilities and knowledge transfer.",6
jumprope.no,Cloudflare,Norway,"Cloudflare is a global network that provides a wide range of services including CDN, DDoS protection, DNS, WAF, and serverless computing. It aims to make the internet faster, safer, and more reliable for businesses and users worldwide. The company operates a vast network infrastructure to deliver these services.",6
creationdayfestival.com,Cloudflare,United Kingdom,"Cloudflare is a global network that provides a wide range of services including CDN, DDoS protection, DNS, WAF, and serverless computing. It aims to make the internet faster, safer, and more reliable for businesses and users worldwide. The company operates a vast network infrastructure to deliver these services.",6
billwitcher.com,Cloudflare,United States,"Cloudflare is a global network that provides a wide range of services including CDN, DDoS protection, DNS, WAF, and serverless computing. It aims to make the internet faster, safer, and more reliable for businesses and users worldwide. The company operates a vast network infrastructure to deliver these services.",6
novarica.com,Datos Insights,United States,"Datos Insights is a research and advisory firm specializing in the financial services and insurance industries. They provide market data, forecasting, insights, and consulting services to banks, credit unions, insurance carriers, payment providers, securities firms, and technology providers. Their mission is to help clients make better strategic and technology decisions to protect and grow customer assets.",6
datos-insights.com,Datos Insights,United States,"Datos Insights is a research and advisory firm specializing in the financial services and insurance industries. They provide market data, forecasting, insights, and consulting services to banks, credit unions, insurance carriers, payment providers, securities firms, and technology providers. Their mission is to help clients make better strategic and technology decisions to protect and grow customer assets.",6
wisegateway.com,Datos Insights,United States,"Datos Insights is a research and advisory firm specializing in the financial services and insurance industries. They provide market data, forecasting, insights, and consulting services to banks, credit unions, insurance carriers, payment providers, securities firms, and technology providers. Their mission is to help clients make better strategic and technology decisions to protect and grow customer assets.",6
aitegroup.com,Datos Insights,United States,"Datos Insights is a research and advisory firm specializing in the financial services and insurance industries. They provide market data, forecasting, insights, and consulting services to banks, credit unions, insurance carriers, payment providers, securities firms, and technology providers. Their mission is to help clients make better strategic and technology decisions to protect and grow customer assets.",6
moenius-finanz-marketing.de,Mönius Finanz-Marketing GmbH,Germany,"Mönius Finanz-Marketing GmbH is a financial services company with over 25 years of experience, specializing in providing qualified financial investment intermediaries with access to attractive capital investment products. They focus on critical product selection, marketing expertise, and sales support, offering three core financial products: FIM (short-term investment), WIDe (real estate AIF), and SIERA (sustainable ELTIF). The company emphasizes transparency, plausibility, and control in its offerings, partnering with product providers who are committed, value-driven, and invest their own capital.",6
scegmbh.de,TYPOlight,Germany,"TYPOlight is a content management system (CMS) that provides tools for website creation and management. It offers features for building and maintaining websites, with a focus on user-friendly interfaces and extensibility. The system is designed for developers and content creators to efficiently manage digital content.",6
naturheilpraxis-polley.de,TYPOlight,Germany,"TYPOlight is a content management system (CMS) that provides tools for website creation and management. It offers features for building and maintaining websites, with a focus on user-friendly interfaces and extensibility. The system is designed for developers and content creators to efficiently manage digital content.",6
cardinalresearch.com,Savanta,United States,"Savanta is a data, market research, and advisory company that provides insights to help brands and organizations make better decisions. They offer a range of services including research and consulting, data collection and analytics, audience panels, and technology platforms. Their mission is to inform and inspire clients through powerful data, empowering technology, and high-impact consulting across various industries.",6
thinqonline.com,Savanta,United States,"Savanta is a data, market research, and advisory company that provides insights to help brands and organizations make better decisions. They offer a range of services including research and consulting, data collection and analytics, audience panels, and technology platforms. Their mission is to inform and inspire clients through powerful data, empowering technology, and high-impact consulting across various industries.",6
hsra.com,Savanta,United States,"Savanta is a data, market research, and advisory company that provides insights to help brands and organizations make better decisions. They offer a range of services including research and consulting, data collection and analytics, audience panels, and technology platforms. Their mission is to inform and inspire clients through powerful data, empowering technology, and high-impact consulting across various industries.",6
comresglobal.com,Savanta,United Kingdom,"Savanta is a data, market research, and advisory company that provides insights to help brands and organizations make better decisions. They offer a range of services including research and consulting, data collection and analytics, audience panels, and technology platforms. Their mission is to inform and inspire clients through powerful data, empowering technology, and high-impact consulting across various industries.",6
viga.com,Savanta,United Kingdom,"Savanta is a data, market research, and advisory company that provides insights to help brands and organizations make better decisions. They offer a range of services including research and consulting, data collection and analytics, audience panels, and technology platforms. Their mission is to inform and inspire clients through powerful data, empowering technology, and high-impact consulting across various industries.",6
youthsight.com,Savanta,United Kingdom,"Savanta is a data, market research, and advisory company that provides insights to help brands and organizations make better decisions. They offer a range of services including research and consulting, data collection and analytics, audience panels, and technology platforms. Their mission is to inform and inspire clients through powerful data, empowering technology, and high-impact consulting across various industries.",6
gillcresthomes.com,SuiteCRM,United Kingdom,"SuiteCRM is an open-source customer relationship management (CRM) software that provides sales, marketing, and customer service automation tools. It offers a comprehensive suite of features for managing leads, opportunities, accounts, and customer interactions, aiming to help businesses improve their customer engagement and drive growth. The platform is known for its flexibility and customizability, catering to a wide range of business needs.",6
nexulhealth.com,SuiteCRM,United States,"SuiteCRM is an open-source customer relationship management (CRM) software that provides sales, marketing, and customer service automation tools. It offers a comprehensive suite of features for managing leads, opportunities, accounts, and customer interactions, aiming to help businesses improve their customer engagement and drive growth. The platform is known for its flexibility and customizability, catering to a wide range of business needs.",6
profileoffice.com,SuiteCRM,United States,"SuiteCRM is an open-source customer relationship management (CRM) software that provides sales, marketing, and customer service automation tools. It offers a comprehensive suite of features for managing leads, opportunities, accounts, and customer interactions, aiming to help businesses improve their customer engagement and drive growth. The platform is known for its flexibility and customizability, catering to a wide range of business needs.",6
styleshops.nl,SuiteCRM,Netherlands,"SuiteCRM is an open-source customer relationship management (CRM) software that provides sales, marketing, and customer service automation tools. It offers a comprehensive suite of features for managing leads, opportunities, accounts, and customer interactions, aiming to help businesses improve their customer engagement and drive growth. The platform is known for its flexibility and customizability, catering to a wide range of business needs.",6
handhautoparts.com,SuiteCRM,United States,"SuiteCRM is an open-source customer relationship management (CRM) software that provides sales, marketing, and customer service automation tools. It offers a comprehensive suite of features for managing leads, opportunities, accounts, and customer interactions, aiming to help businesses improve their customer engagement and drive growth. The platform is known for its flexibility and customizability, catering to a wide range of business needs.",6
medmancave.com,Cloudflare,United States,"Cloudflare is a global network that provides a range of services including CDN, DDoS protection, DNS, and WAF to improve website performance and security. It acts as a reverse proxy, routing traffic through its network to protect and accelerate web applications. The company's mission is to help build a better internet by making it faster, safer, and more reliable for everyone.",6
infogenesis.com.au,swiftpos,Australia,"Swiftpos provides point-of-sale (POS) solutions tailored for the hospitality industry, including clubs, multi-site venues, stadia, convention centers, bars, and hotels. Their offerings include integrated payment systems, order-ahead functionality via QR codes, and hardware like the TouchMini. Swiftpos aims to streamline operations, lower costs, and enhance customer experiences for venues across Australia and globally, backed by 25 years of industry experience and 24/7 local support.",6
infinitepos.com.au,swiftpos,Australia,"Swiftpos provides point-of-sale (POS) solutions tailored for the hospitality industry, including clubs, multi-site venues, stadia, convention centers, bars, and hotels. Their offerings include integrated payment systems, order-ahead functionality via QR codes, and hardware like the TouchMini. Swiftpos aims to streamline operations, lower costs, and enhance customer experiences for venues across Australia and globally, backed by 25 years of industry experience and 24/7 local support.",6
media-saturn.com,Ceconomy AG,Germany,"Ceconomy AG is a European retail company focused on consumer electronics, operating under brands like MediaMarkt and Saturn. The company aims to enrich people's lives through 'Experience Electronics' by offering a wide range of products, services, and customer experiences across its physical stores and online channels. With a significant presence in 11 European countries, Ceconomy emphasizes innovation, customer engagement, and sustainability in its operations.",6
mediamarktsaturn.de,Ceconomy AG,Germany,"Ceconomy AG is a European retail company focused on consumer electronics, operating under brands like MediaMarkt and Saturn. The company aims to enrich people's lives through 'Experience Electronics' by offering a wide range of products, services, and customer experiences across its physical stores and online channels. With a significant presence in 11 European countries, Ceconomy emphasizes innovation, customer engagement, and sustainability in its operations.",6
media-saturn.de,Ceconomy AG,Germany,"Ceconomy AG is a European retail company focused on consumer electronics, operating under brands like MediaMarkt and Saturn. The company aims to enrich people's lives through 'Experience Electronics' by offering a wide range of products, services, and customer experiences across its physical stores and online channels. With a significant presence in 11 European countries, Ceconomy emphasizes innovation, customer engagement, and sustainability in its operations.",6
mediamarkt.com,Ceconomy AG,Spain,"Ceconomy AG is a European retail company focused on consumer electronics, operating under brands like MediaMarkt and Saturn. The company aims to enrich people's lives through 'Experience Electronics' by offering a wide range of products, services, and customer experiences across its physical stores and online channels. With a significant presence in 11 European countries, Ceconomy emphasizes innovation, customer engagement, and sustainability in its operations.",6
bau-ali.de,11880 Internet Services AG,Germany,"11880 Internet Services AG is a company that provides a comprehensive suite of online marketing and business solutions. Their services include website creation, search engine optimization (SEO), social media advertising, reputation management, and data management tools. They aim to enhance the online visibility and operational efficiency of businesses, offering packages tailored to various needs and budgets.",6
elbe-trans-hamburg.de,11880 Internet Services AG,Germany,"11880 Internet Services AG is a company that provides a comprehensive suite of online marketing and business solutions. Their services include website creation, search engine optimization (SEO), social media advertising, reputation management, and data management tools. They aim to enhance the online visibility and operational efficiency of businesses, offering packages tailored to various needs and budgets.",6
galabau-jurek.de,11880 Internet Services AG,Germany,"11880 Internet Services AG is a company that provides a comprehensive suite of online marketing and business solutions. Their services include website creation, search engine optimization (SEO), social media advertising, reputation management, and data management tools. They aim to enhance the online visibility and operational efficiency of businesses, offering packages tailored to various needs and budgets.",6
med-finanzberatung.de,11880 Internet Services AG,Germany,"11880 Internet Services AG is a company that provides a comprehensive suite of online marketing and business solutions. Their services include website creation, search engine optimization (SEO), social media advertising, reputation management, and data management tools. They aim to enhance the online visibility and operational efficiency of businesses, offering packages tailored to various needs and budgets.",6
wtlawok.com,Cloudflare,United States,"Cloudflare is a global network that provides a range of services including CDN, DDoS protection, DNS, and WAF to improve website performance and security. It acts as a reverse proxy, routing traffic through its network to protect and accelerate web applications. The company serves businesses of all sizes, from individuals to large enterprises, aiming to make the internet faster and safer.",6
cgi-group.co.uk,CGI Inc.,United Kingdom,"CGI Inc. is a global leader in IT and business consulting services, offering a wide range of solutions including advisory services, business consulting, cloud and hybrid IT, cybersecurity, and managed IT services. The company focuses on digital transformation, artificial intelligence, data analytics, and emerging technologies to help clients across various industries accelerate returns on their IT and business investments. With a strong emphasis on innovation and client partnerships, CGI serves sectors such as aerospace, banking, government, energy, and healthcare.",6
logica.co.uk,CGI Inc.,United Kingdom,"CGI Inc. is a global leader in IT and business consulting services, offering a wide range of solutions including advisory services, business consulting, cloud and hybrid IT, cybersecurity, and managed IT services. The company focuses on digital transformation, artificial intelligence, data analytics, and emerging technologies to help clients across various industries accelerate returns on their IT and business investments. With a strong emphasis on innovation and client partnerships, CGI serves sectors such as aerospace, banking, government, energy, and healthcare.",6
sparck.io,CGI Inc.,United Kingdom,"CGI Inc. is a global leader in IT and business consulting services, offering a wide range of solutions including advisory services, business consulting, cloud and hybrid IT, cybersecurity, and managed IT services. The company focuses on digital transformation, artificial intelligence, data analytics, and emerging technologies to help clients across various industries accelerate returns on their IT and business investments. With a strong emphasis on innovation and client partnerships, CGI serves sectors such as aerospace, banking, government, energy, and healthcare.",6
trasinet.it,Goalnet Srl,Italy,"Goalnet Srl is an Italian company specializing in digital transformation solutions for businesses. They offer tailored digital tools designed to optimize processes, manage data, and enhance various aspects of a company's operations. Their approach involves understanding client needs, technical development, quality testing, and ongoing support to deliver effective and lasting digital solutions.",6
eltexitalia.com,Goalnet Srl,Italy,"Goalnet Srl is an Italian company specializing in digital transformation solutions for businesses. They offer tailored digital tools designed to optimize processes, manage data, and enhance various aspects of a company's operations. Their approach involves understanding client needs, technical development, quality testing, and ongoing support to deliver effective and lasting digital solutions.",6
goalnet.it,Goalnet Srl,Italy,"Goalnet Srl is an Italian company specializing in digital transformation solutions for businesses. They offer tailored digital tools designed to optimize processes, manage data, and enhance various aspects of a company's operations. Their approach involves understanding client needs, technical development, quality testing, and ongoing support to deliver effective and lasting digital solutions.",6
coincanin.fr,OVHcloud,France,"OVHcloud is a global cloud computing company that provides a range of services including web hosting, dedicated servers, and cloud infrastructure. The company focuses on offering reliable and secure solutions for businesses of all sizes. It operates data centers worldwide and is known for its commitment to data sovereignty and open-source technologies.",6
graystimberproducts.co.uk,Jewson,United Kingdom,"Jewson is a leading supplier of building materials and timber in the UK, offering a comprehensive range of products for trade and DIY customers. They provide everything from bricks, aggregates, and insulation to timber, roofing, and decorating supplies. Additionally, Jewson offers tool hire services, material calculators, and expert advice to support construction and home improvement projects.",6
whitakerservices.co.uk,Cloudflare,United Kingdom,"Cloudflare is a global network that provides a range of services including CDN, DDoS protection, DNS, and WAF to improve website performance and security. It acts as a reverse proxy, routing traffic through its network to protect and accelerate web applications. The company's mission is to help build a better internet by making it faster, safer, and more reliable for everyone.",6
growthproduct.com,Cloudflare,United States,"Cloudflare is a global network that provides a range of services including CDN, DDoS protection, DNS, and WAF to improve website performance and security. It acts as a reverse proxy, routing traffic through its network to protect and accelerate web applications. The company serves businesses of all sizes, from individuals to large enterprises, aiming to make the internet faster and safer.",6
lesanneesvinyls.com,OVHcloud,France,"OVHcloud is a global cloud computing company that provides a range of services including web hosting, dedicated servers, and cloud infrastructure. The company focuses on offering reliable and secure solutions for businesses of all sizes. It operates data centers worldwide and is known for its commitment to data sovereignty and open-source technologies.",6
artepolis.info,OVHcloud,Colombia,"OVHcloud is a global cloud computing company that provides a range of services including web hosting, dedicated servers, and cloud infrastructure. The company focuses on offering reliable and secure solutions for businesses of all sizes. It operates data centers worldwide and is known for its commitment to data sovereignty and open-source technologies.",6
logica.ch,CGI Inc.,Switzerland,"CGI Inc. is a global leader in IT and business consulting services, offering a wide range of solutions including advisory services, business consulting, cloud and hybrid IT, cybersecurity, and managed IT services. The company focuses on digital transformation, artificial intelligence, data analytics, and emerging technologies to help clients across various industries accelerate returns on their IT and business investments. With a strong emphasis on innovation and client partnerships, CGI serves sectors such as aerospace, banking, government, energy, and healthcare.",6
bjss.com,CGI Inc.,United Kingdom,"CGI Inc. is a global leader in IT and business consulting services, offering a wide range of solutions including advisory services, business consulting, cloud and hybrid IT, cybersecurity, and managed IT services. The company focuses on digital transformation, artificial intelligence, data analytics, and emerging technologies to help clients across various industries accelerate returns on their IT and business investments. With a strong emphasis on innovation and client partnerships, CGI serves sectors such as aerospace, banking, government, energy, and healthcare.",6
backstage-om.nl,Cloudflare,Netherlands,"Cloudflare is a global network that provides a range of services including CDN, DDoS protection, DNS, and WAF to improve website performance and security. It acts as a reverse proxy, routing traffic through its network to protect and accelerate web applications. The company serves businesses of all sizes, from individuals to large enterprises, aiming to make the internet faster and safer.",6
casafranci.com,Goalnet Srl,Italy,"Goalnet Srl is an Italian company specializing in digital transformation solutions for businesses. They offer tailored digital tools designed to optimize processes, manage data, and enhance various aspects of a company's operations. Their approach involves understanding client needs, technical development, quality testing, and ongoing support to deliver effective and lasting digital solutions.",6
eon-energie.de,E.ON Energie Deutschland GmbH,Germany,"E.ON Energie Deutschland GmbH is the provider and contractual partner for the E.ON Home Energy Manager services. They focus on advancing the energy transition with solutions for a sustainable energy future, offering renewable energy options and incentives like the ""Nachtladebonus"" for electric vehicle charging. The company is recognized for its customer service and online contract completion processes.",6
eon-mitte.de,E.ON Energie Deutschland GmbH,Germany,"E.ON Energie Deutschland GmbH is the provider and contractual partner for the E.ON Home Energy Manager services. They focus on advancing the energy transition with solutions for a sustainable energy future, offering renewable energy options and incentives like the ""Nachtladebonus"" for electric vehicle charging. The company is recognized for its customer service and online contract completion processes.",6
branchbird.com,Alithya,United States,"Alithya is a digital transformation and IT consulting firm that provides strategic consulting, enterprise transformation, and business enablement services. They help clients optimize technology investments, streamline operations with solutions like ERP, SCM, CRM, and HCM, and leverage AI and data analytics. Alithya partners with major technology vendors like Microsoft, Oracle, AWS, and Salesforce to deliver tailored solutions across various industries.",6
edgewater.com,Alithya,United States,"Alithya is a digital transformation and IT consulting firm that provides strategic consulting, enterprise transformation, and business enablement services. They help clients optimize technology investments, streamline operations with solutions like ERP, SCM, CRM, and HCM, and leverage AI and data analytics. Alithya partners with major technology vendors like Microsoft, Oracle, AWS, and Salesforce to deliver tailored solutions across various industries.",6
alithya.com,Alithya,Canada,"Alithya is a digital transformation and IT consulting firm that provides strategic consulting, enterprise transformation, and business enablement services. They help clients optimize technology investments, streamline operations with solutions like ERP, SCM, CRM, and HCM, and leverage AI and data analytics. Alithya partners with major technology vendors like Microsoft, Oracle, AWS, and Salesforce to deliver tailored solutions across various industries.",6
xrmvision.com,Alithya,Canada,"Alithya is a digital transformation and IT consulting firm that provides strategic consulting, enterprise transformation, and business enablement services. They help clients optimize technology investments, streamline operations with solutions like ERP, SCM, CRM, and HCM, and leverage AI and data analytics. Alithya partners with major technology vendors like Microsoft, Oracle, AWS, and Salesforce to deliver tailored solutions across various industries.",6
r3d.com,Alithya,France,"Alithya is a digital transformation and IT consulting firm that provides strategic consulting, enterprise transformation, and business enablement services. They help clients optimize technology investments, streamline operations with solutions like ERP, SCM, CRM, and HCM, and leverage AI and data analytics. Alithya partners with major technology vendors like Microsoft, Oracle, AWS, and Salesforce to deliver tailored solutions across various industries.",6
wordpresswebsitebuilder.org,WordPress,United States,"WordPress is a globally recognized open-source content management system (CMS) that powers millions of websites, from personal blogs to large enterprises. It offers flexible design tools, intuitive content editing, and an extensive library of plugins and themes to extend functionality. WordPress is developed and maintained by a large community of contributors, fostering collaboration and innovation in web publishing.",6
wordpress.org,WordPress,United States,"WordPress is a globally recognized open-source content management system (CMS) that powers millions of websites, from personal blogs to large enterprises. It offers flexible design tools, intuitive content editing, and an extensive library of plugins and themes to extend functionality. WordPress is developed and maintained by a large community of contributors, fostering collaboration and innovation in web publishing.",6
wordpress.net,WordPress,Germany,"WordPress is a globally recognized open-source content management system (CMS) that powers millions of websites, from personal blogs to large enterprises. It offers flexible design tools, intuitive content editing, and an extensive library of plugins and themes to extend functionality. WordPress is developed and maintained by a large community of contributors, fostering collaboration and innovation in web publishing.",6
wordpress.hu,WordPress,Hungary,"WordPress is a globally recognized open-source content management system (CMS) that powers millions of websites, from personal blogs to large enterprises. It offers flexible design tools, intuitive content editing, and an extensive library of plugins and themes to extend functionality. WordPress is developed and maintained by a large community of contributors, fostering collaboration and innovation in web publishing.",6
teamtechinc.net,"TEAM Technologies, Inc. (now Cordica Medical)",United States,"TEAM Technologies, now rebranded as Cordica Medical, is a manufacturer specializing in medical devices and healthcare solutions. They offer a wide range of capabilities including product design, catheter manufacturing, precision extrusion, molding, and assembly, serving markets such as interventional cardiology, diagnostics, patient monitoring, wound care, and pharmaceutical delivery. The company emphasizes its commitment to quality, innovation, and supporting healthcare professionals in solving complex challenges.",6
teamtech.com,"TEAM Technologies, Inc. (now Cordica Medical)",United States,"TEAM Technologies, now rebranded as Cordica Medical, is a manufacturer specializing in medical devices and healthcare solutions. They offer a wide range of capabilities including product design, catheter manufacturing, precision extrusion, molding, and assembly, serving markets such as interventional cardiology, diagnostics, patient monitoring, wound care, and pharmaceutical delivery. The company emphasizes its commitment to quality, innovation, and supporting healthcare professionals in solving complex challenges.",6
advspecial.com,"TEAM Technologies, Inc. (now Cordica Medical)",United States,"TEAM Technologies, now rebranded as Cordica Medical, is a manufacturer specializing in medical devices and healthcare solutions. They offer a wide range of capabilities including product design, catheter manufacturing, precision extrusion, molding, and assembly, serving markets such as interventional cardiology, diagnostics, patient monitoring, wound care, and pharmaceutical delivery. The company emphasizes its commitment to quality, innovation, and supporting healthcare professionals in solving complex challenges.",6
siclamogliano.it,NS3 srl,Italy,"NS3 srl is an Italian network service provider offering datacenter services, including hosting, virtual servers, and dedicated servers. They operate as a provider of network infrastructure and related IT solutions. The company aims to deliver reliable and robust services to its clients.",6
visionstore.fr,OVHcloud,France,"OVHcloud is a global cloud computing company that provides a range of services including web hosting, dedicated servers, and cloud infrastructure. The company focuses on offering reliable and secure solutions for businesses of all sizes. It operates data centers worldwide and is known for its commitment to data sovereignty and open-source technologies.",6
aapartners.net,OVHcloud,Thailand,"OVHcloud is a global cloud computing company that provides a range of services including web hosting, dedicated servers, and cloud infrastructure. The company focuses on offering reliable and secure solutions for businesses of all sizes. It operates data centers worldwide and is known for its commitment to data sovereignty and open-source technologies.",6
fpsflaw.com,Cloudflare,United States,"Cloudflare is a global network that provides a range of services including CDN, DDoS protection, DNS, and WAF to improve website performance and security. It acts as a reverse proxy, routing traffic through its network to protect and accelerate web applications. The company serves businesses of all sizes, from individuals to large enterprises, aiming to make the internet faster and safer.",6
teresameagherlaw.com,Cloudflare,United States,"Cloudflare is a global network that provides a range of services including CDN, DDoS protection, DNS, and WAF to improve website performance and security. It acts as a reverse proxy, routing traffic through its network to protect and accelerate web applications. The company's mission is to help build a better internet by making it faster, safer, and more reliable for everyone.",6
prettyedgynails.com,Cloudflare,United Kingdom,"Cloudflare is a global network that provides a range of services including CDN, DDoS protection, DNS, and WAF to improve website performance and security. It acts as a reverse proxy, routing traffic through its network to protect and accelerate web applications. The company serves businesses of all sizes, from individuals to large enterprises, aiming to make the internet faster and safer.",6
hurt-lawyer.com,Cloudflare,United States,"Cloudflare is a global network that provides a range of services including CDN, DDoS protection, DNS, and WAF to improve website performance and security. It acts as a reverse proxy, routing traffic through its network to protect and accelerate web applications. The company serves businesses of all sizes, from individuals to large enterprises, aiming to make the internet faster and safer.",6
workdpress.com,WordPress,United States,"WordPress is a globally recognized open-source content management system (CMS) that powers millions of websites, from personal blogs to large enterprises. It offers flexible design tools, intuitive content editing, and an extensive library of plugins and themes to extend functionality. WordPress is developed and maintained by a large community of contributors, fostering collaboration and innovation in web publishing.",6
wordpress.co,WordPress,United States,"WordPress is a globally recognized open-source content management system (CMS) that powers millions of websites, from personal blogs to large enterprises. It offers flexible design tools, intuitive content editing, and an extensive library of plugins and themes to extend functionality. WordPress is developed and maintained by a large community of contributors, fostering collaboration and innovation in web publishing.",6
mslsolutions.com,swiftpos,Australia,"Swiftpos provides point-of-sale (POS) solutions tailored for the hospitality industry, including clubs, multi-site venues, stadia, convention centers, bars, and hotels. Their offerings include integrated payment systems, order-ahead functionality via QR codes, and hardware like the TouchMini. Swiftpos aims to streamline operations, lower costs, and enhance customer experiences for venues across Australia and globally, backed by 25 years of industry experience and 24/7 local support.",6
mpowermsl.com,swiftpos,Australia,"Swiftpos provides point-of-sale (POS) solutions tailored for the hospitality industry, including clubs, multi-site venues, stadia, convention centers, bars, and hotels. Their offerings include integrated payment systems, order-ahead functionality via QR codes, and hardware like the TouchMini. Swiftpos aims to streamline operations, lower costs, and enhance customer experiences for venues across Australia and globally, backed by 25 years of industry experience and 24/7 local support.",6
verteda.com,swiftpos,United Kingdom,"Swiftpos provides point-of-sale (POS) solutions tailored for the hospitality industry, including clubs, multi-site venues, stadia, convention centers, bars, and hotels. Their offerings include integrated payment systems, order-ahead functionality via QR codes, and hardware like the TouchMini. Swiftpos aims to streamline operations, lower costs, and enhance customer experiences for venues across Australia and globally, backed by 25 years of industry experience and 24/7 local support.",6
swiftpos.com.au,swiftpos,Australia,"Swiftpos provides point-of-sale (POS) solutions tailored for the hospitality industry, including clubs, multi-site venues, stadia, convention centers, bars, and hotels. Their offerings include integrated payment systems, order-ahead functionality via QR codes, and hardware like the TouchMini. Swiftpos aims to streamline operations, lower costs, and enhance customer experiences for venues across Australia and globally, backed by 25 years of industry experience and 24/7 local support.",6
perfectapartners.com,SuiteCRM,United Kingdom,"SuiteCRM is an open-source customer relationship management (CRM) software that provides sales, marketing, and customer service automation tools. It offers a comprehensive suite of features for managing leads, opportunities, accounts, and customer interactions, aiming to help businesses improve their customer engagement and drive growth. The platform is known for its flexibility and customizability, catering to a wide range of business needs.",6
effepisrl.it,Goalnet Srl,Italy,"Goalnet Srl is an Italian company specializing in digital transformation solutions for businesses. They offer tailored digital tools designed to optimize processes, manage data, and enhance various aspects of a company's operations. Their approach involves understanding client needs, technical development, quality testing, and ongoing support to deliver effective and lasting digital solutions.",6
agillaetrasimeno.it,Goalnet Srl,Italy,"Goalnet Srl is an Italian company specializing in digital transformation solutions for businesses. They offer tailored digital tools designed to optimize processes, manage data, and enhance various aspects of a company's operations. Their approach involves understanding client needs, technical development, quality testing, and ongoing support to deliver effective and lasting digital solutions.",6
thom-market.com,OVHcloud,Germany,"OVHcloud is a global cloud computing company that provides a range of services including web hosting, dedicated servers, and cloud infrastructure. The company focuses on offering reliable and secure solutions for businesses of all sizes. It operates data centers worldwide and is known for its commitment to data sovereignty and open-source technologies.",6
seachill.com,Hilton Food Group plc,United Kingdom,"Hilton Food Group plc is a specialist international food and supply chain services partner. They focus on developing and delivering innovative protein products, including meat, seafood, and vegan/vegetarian alternatives, alongside easier meal solutions. The company leverages its Foods Connected platform and automation expertise to enhance supply chain efficiency and provide value to customers globally.",6
fourriverssoftware.com,Accruent,United States,"Accruent is a leading provider of workplace and asset management software, offering integrated solutions for optimizing the lifecycle of assets and facilities. Their software suite covers areas such as workplace management, real estate management, maintenance, energy management, and engineering document management. Accruent serves over 5,000 organizations worldwide across various industries including healthcare, higher education, retail, and manufacturing.",6
accruent.com,Accruent,United Kingdom,"Accruent is a leading provider of workplace and asset management software, offering integrated solutions for optimizing the lifecycle of assets and facilities. Their software suite covers areas such as workplace management, real estate management, maintenance, energy management, and engineering document management. Accruent serves over 5,000 organizations worldwide across various industries including healthcare, higher education, retail, and manufacturing.",6
cyco.com,Accruent,Netherlands,"Accruent is a leading provider of workplace and asset management software, offering integrated solutions for optimizing the lifecycle of assets and facilities. Their software suite covers areas such as workplace management, real estate management, maintenance, energy management, and engineering document management. Accruent serves over 5,000 organizations worldwide across various industries including healthcare, higher education, retail, and manufacturing.",6
accreunt.com,Accruent,United States,"Accruent is a leading provider of workplace and asset management software, offering integrated solutions for optimizing the lifecycle of assets and facilities. Their software suite covers areas such as workplace management, real estate management, maintenance, energy management, and engineering document management. Accruent serves over 5,000 organizations worldwide across various industries including healthcare, higher education, retail, and manufacturing.",6
evoco.com,Accruent,Canada,"Accruent is a leading provider of workplace and asset management software, offering integrated solutions for optimizing the lifecycle of assets and facilities. Their software suite covers areas such as workplace management, real estate management, maintenance, energy management, and engineering document management. Accruent serves over 5,000 organizations worldwide across various industries including healthcare, higher education, retail, and manufacturing.",6
harvestdatasystems.com,Accruent,United States,"Accruent is a leading provider of workplace and asset management software, offering integrated solutions for optimizing the lifecycle of assets and facilities. Their software suite covers areas such as workplace management, real estate management, maintenance, energy management, and engineering document management. Accruent serves over 5,000 organizations worldwide across various industries including healthcare, higher education, retail, and manufacturing.",6
tussenbaan.nl,Made by Johan,Netherlands,Made by Johan is a design and internet agency that offers website development and related services. The agency focuses on creating online presences for businesses. It operates as a service provider in the digital design and web development sector.,6
