query_id,domain,score_minilm,score_linq,score_gte,score_bm25,invrank_minilm,invrank_linq,invrank_gte,invrank_bm25,reranker_score,n_channels,label,score_logreg,score_gbdt,silver_prob_relevant,silver_label,tier,uncertainty,name,country,state,district,municipality,organization_type,organization_size,summary,summary_keywords,nace_code,query
76,123a.de,0.9821426868,0.55133605,0.8772267103,7.8616541532,0.0015576324000000001,0.0015060241000000002,0.0017636684,0.0013888889,-8.2046871185,4,1,0.7439668874,0.8356451707,0.4874137746,0,silver,0.012586225399999984,Domainvergabestelle.de,Germany,Thüringen,Apolda,Apolda,Company,Micro (0-9),"Domainvergabestelle.de is a service that facilitates the rental, purchase, and leasing of domain names, specifically highlighting the availability of 123a.de. They act as intermediaries, connecting domain owners with interested buyers or lessees, and manage the transaction process. The service aims to help individuals and businesses secure digital brand assets.","['domain names', 'domain purchase', 'domain rental', 'domain leasing', 'domain brokerage', 'digital assets', 'brand protection', 'domain acquisition', 'web presence', 'online identity']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",domain name registrars
26,gxtpf.com,0.9728120565,0.580373168,0.8724935651,11.4638373341,0.0011560694,0.0050505051,0.0019417476000000002,0.0017889088000000001,1.3501768111999999,4,1,0.9460477954000001,0.9355519408,0.5127327234,1,silver,0.012732723399999979,Z6尊龙 (Z6 Zunlong),China,,,,Company,Large enterprise (250+),"Z6 Zunlong appears to be a Chinese company focused on electric vehicle technology and services, emphasizing a mission to create 'mobile homes' and 'happy homes'. Their offerings include advanced EV technology such as OTA updates, a proprietary operating system (Xinghuan OS), advanced driver-assistance systems, and innovative interior designs. They also provide a comprehensive service ecosystem including charging stations, direct sales, maintenance, and financial services, aiming to offer a convenient and high-quality user experience.","['electric vehicles', 'EV technology', 'automotive operating system', 'autonomous driving', 'smart car', 'charging infrastructure', 'automotive services', 'mobility', 'AI', 'vehicle manufacturing']",NACE C: Manufacturing,electric vehicle manufacturers
42,mimotech.co.th,0.9409208298,0.0,0.0,6.6765247426,0.0031249999999999997,0.0002,0.0002,0.0149253731,2.0200970173,2,1,0.5712961774,0.4653003283,0.5128093376,1,silver,0.012809337600000026,บริษัทแอดวานซ์ไวร์เลสเน็ทเวอร์คจำกัด,Thailand,Bangkok Metropolis,,,Company,Large enterprise (250+),"Advanced Wireless Network Company Limited is a telecommunications service provider in Thailand, offering network and computer system services under licenses from the National Telecommunications Commission. As a subsidiary of Advanced Info Service Public Company Limited (AIS), it focuses on meeting growing demand for telecommunications services and developing new offerings. The company operates with principles of fairness, good governance, and social responsibility, holding various licenses for internet, telecommunications network, and mobile services, and is currently in a growth stage expanding its wired and wireless network coverage.","['telecommunications', 'network services', 'mobile services', 'internet provider', 'AIS subsidiary', 'wireless network', 'wired network', 'telecom licenses', 'digital services', 'high-speed communication']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",telecommunications companies
54,probise.com,0.0,0.5810227394,0.884079814,14.8511536201,0.0002,0.0014705882,0.0018726592000000001,0.0040816327,1.9563269615,3,1,0.8767970103,0.9105446573,0.4871029161,0,silver,0.012897083899999995,CProbise de México,México,Nuevo León,,,Company,Small (10-49),"CProbise de México specializes in water treatment equipment and applications for commercial, industrial, and residential sectors. They offer services including sanitary and pluvial plumbing installations, operation of wastewater treatment plants, and turnkey projects from planning to execution. Their product range covers filtration, water softening systems, pumping systems, piping, and geo-construction materials, aiming to provide effective water decontamination and quality solutions.","['water treatment', 'industrial water', 'residential water', 'commercial water', 'plumbing', 'wastewater treatment', 'turnkey projects', 'water filtration', 'water softening', 'piping systems']","NACE E: Water supply; sewerage, waste management and remediation activities",water treatment companies
53,fujishiro-s-s.co.jp,0.7640354633,0.5284075737,0.8570795059,8.7189078177,0.0017094017,0.0010298661,0.001019368,0.0023310023,1.79091084,4,1,0.9310336696,0.8998168907,0.5129710137,1,silver,0.012971013699999978,有限会社藤城清掃サービス,Japan,Shiga,,,Company,Micro (0-9),"Fujishiro Cleaning Service Co., Ltd. is a company specializing in the proper disposal and recycling of various types of waste, including general waste, industrial waste, and recyclable materials. They also offer confidential document destruction and food recycling services. Their mission is to contribute to society by promoting environmentally friendly town development through responsible waste management and resource recovery.","['waste management', 'recycling', 'general waste', 'industrial waste', 'confidential document destruction', 'food recycling', 'environmental services', 'resource recovery', 'waste disposal', 'cleaning service']","NACE E: Water supply; sewerage, waste management and remediation activities",waste management companies
66,proconact.ch,0.76111871,0.6135393381,0.8820860982000001,20.7589148089,0.0020964361,0.002293578,0.0024691358,0.0013679891,-0.0327714533,4,1,0.9613290361000001,0.9092511927,0.486866999,0,silver,0.013133000999999977,proconact gmbh,Switzerland,Thurgau,Kreuzlingen,,Company,Micro (0-9),"Proconact GmbH offers a flexible CRM solution designed to enhance productivity and goal achievement. Their software allows for customizable activity types, seamlessly linking all activities to relevant contacts and projects. This intuitive system provides users with a comprehensive overview of project-related information, enabling detailed analysis and efficient management.","['CRM', 'Customer Relationship Management', 'Software', 'Business Solutions', 'Productivity', 'Project Management', 'Contact Management', 'Flexibility', 'Data Management', 'Business Software']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",customer relationship management (CRM) software
14,chinahaixia.com,0.7918664217,0.5047284365,0.8560264111,5.9169409862,0.0102040816,0.0011695906,0.0010162602,0.0016207455,1.194047451,4,1,0.9147786914,0.9264194083,0.4868469797,0,silver,0.013153020299999985,成都ewin生物制药股份有限公司,China,,,,Company,Large enterprise (250+),"Chengdu ewin Biopharmaceutical Co., Ltd. is a research and development-driven high-tech enterprise established in 2009. It specializes in the R&D, production, and sales of chemical raw materials, high-end chemical drugs, and biological drugs. Listed on the Shanghai Stock Exchange's STAR Market in 2020, the company focuses on the pharmaceutical industry, particularly in anesthesia and analgesia, aiming to become a global leader in this field.","['biopharmaceutical', 'R&D', 'chemical drugs', 'biological drugs', 'anesthesia', 'analgesia', 'high-tech enterprise', 'pharmaceutical manufacturing', 'drug development', 'publicly listed']",NACE C: Manufacturing,pharmaceutical companies
53,recicladosstore.com,0.7195358276,0.5895181894,0.8646928072000001,8.2527324307,0.0023041475,0.0019569472,0.0011806375,0.0011560694,3.0785429478,4,1,0.9444305296000001,0.9188710349,0.5131708774,1,silver,0.013170877400000003,Reciclados Store,Spain,Andalucía,n.a. (228),Sevilla,Company,Small (10-49),"Reciclados Store is a company specializing in comprehensive waste management, including the collection, reception, and processing of hazardous and non-hazardous waste. They are experts in the treatment, recycling, and recovery of electrical and electronic equipment (WEEE) and manage various types of gases. The company offers solutions for industries, including dismantling, demolition, and environmental consulting, with a mission to transform waste into resources and promote environmental conservation.","['waste management', 'recycling', 'WEEE', 'hazardous waste', 'environmental consulting', 'industrial waste', 'document destruction', 'metal recycling', 'gas management', 'circular economy']","NACE E: Water supply; sewerage, waste management and remediation activities",waste management companies
22,staffcapitalgroep.nl,0.894377768,0.5606303215,0.8614164591,0.0,0.0016949153,0.0011481056,0.0011764706,0.0002,-0.8561528325000001,3,1,0.7900496393,0.6920911844000001,0.5132646972,1,silver,0.013264697200000009,Staff Capital,Netherlands,Overijssel,,,Company,Medium-sized (50-249),"Staff Capital is a corporate entity that develops and operates HR-tech solutions for businesses, intermediaries, and freelancers. They offer platform, SaaS, and ERP-based solutions to help companies optimize their staffing and focus on their core business. The company aims to enable growth for entrepreneurs through efficient and innovative HR technology.","['HR-tech', 'Staffing solutions', 'Payroll', 'Employee portal', 'Recruitment', 'SaaS', 'Platform', 'ERP', 'Entrepreneurship', 'Human Resources']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",human resources software
14,zhenhuahg.com,0.9065167904,0.5198530555,0.8590697646000001,6.7391960493,0.001996008,0.001552795,0.0011876485,0.0029325513,1.7779482603,4,1,0.9286772277,0.949075875,0.5133020245000001,1,silver,0.013302024500000065,J9集团平台药业,China,Jiangsu,Wuxi,,Company,Medium-sized (50-249),"J9集团平台药业 is an innovative pharmaceutical manufacturing enterprise founded in 1997, specializing in the research, development, production, and sales of chemical drug preparations and traditional Chinese patent medicines. The company is committed to producing quality medicines for health, aiming to become a well-known listed pharmaceutical company in China. They focus on innovative drugs and high-end drug preparations, supported by advanced R&D equipment and a multi-level R&D pipeline.","['pharmaceutical manufacturing', 'chemical drugs', 'traditional Chinese medicine', 'drug research and development', 'drug production', 'drug sales', 'innovative drugs', 'listed company', 'healthcare', 'API']",NACE C: Manufacturing,pharmaceutical companies
65,trillennium.inf.br,0.8790749907000001,0.5927549005,0.8574137688,8.8323197591,0.0012578616,0.0028571429,0.0015974441,0.0026178010000000003,-8.2046871185,4,0,0.7417524533000001,0.7761986065,0.5133290690000001,1,silver,0.013329069000000082,Trillennium Technology,Brazil,,,,Company,Small (10-49),"Trillennium Technology offers intelligent solutions for business control and management, with specialized features for the automotive sector. With over 25 years of experience in enterprise software, they provide a comprehensive management tool designed to optimize operations. Their software includes modules for client and employee management, inventory control, purchasing, financial management, sales, and supplier management, aiming to streamline business processes.","['Business Management Software', 'Enterprise Resource Planning', 'ERP', 'Automotive Software', 'Inventory Control', 'Financial Management', 'Sales Management', 'Customer Relationship Management', 'Business Solutions', 'Software Development']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",inventory management software
30,kickapps.com,0.9578747153,0.5659909248,0.8731518984000001,14.1123994115,0.0012886598,0.0019646365000000002,0.0015649452000000002,0.0034602076,-8.2046871185,4,1,0.8002266396000001,0.8672720203000001,0.5133936778,1,silver,0.013393677800000003,KickApps,United States,New York,,,Company,Small (10-49),"KickApps is a marketplace offering customizable, private-labeled mobile applications for businesses. They provide a catalog of pre-fabricated apps that can be tailored to meet specific brand initiatives, enabling businesses to sell products and services directly to customers through their own branded mobile presence. The company aims to help businesses improve customer engagement and availability by being present on customers' mobile devices.","['mobile apps', 'custom app development', 'branded apps', 'app marketplace', 'e-commerce app', 'business solutions', 'app customization', 'private label apps', 'customer engagement', 'mobile presence']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",mobile app development companies
46,vshaper.com,0.8391420841,0.5850849152,0.8757100105000001,14.9837389674,0.0012210012,0.0018248175,0.0010989011,0.0014104372000000001,1.9114950895,4,1,0.9558925656,0.9219676516,0.4865000625,0,silver,0.013499937500000003,VSHAPER,Poland,Podkarpackie,Trzebownisko,,Company,Small (10-49),"VSHAPER is an international manufacturer specializing in industrial and medical 3D printers, offering integrated solutions that include printers, filaments, and software. They cater to various sectors such as aerospace, automotive, military, and medicine, providing tools for prototyping, small batch production, and advanced manufacturing. The company emphasizes precision, reliability, and technical support, and is known for its patented technologies, including the VSHAPER 5AX 5-axis printer.","['3D printers', 'industrial 3D printing', 'medical 3D printing', 'prototyping', 'small batch production', 'aerospace', 'automotive', 'filaments', '3D printing software', 'manufacturing solutions']",NACE C: Manufacturing,3D printing companies
70,finally-safe.com,0.7248194218,0.6177250147000001,0.8649175167,0.0,0.009259259300000001,0.0031446541000000002,0.0012019231,0.0002,-8.2046871185,3,0,0.5138716759,0.6677093626,0.5136272613,1,silver,0.013627261300000026,secunet Security Networks AG,Germany,Nordrhein-Westfalen,Essen,Essen,Company,Large enterprise (250+),"secunet Security Networks AG is a leading German cybersecurity company specializing in IT security solutions and consulting for digital transformation projects. They offer a portfolio of products and services designed to secure digital infrastructures, catering to various sectors including healthcare, industry, government, and defense. The company focuses on providing high security standards for critical applications and complex IT environments.","['cybersecurity', 'IT security', 'digital transformation', 'network security', 'endpoint security', 'consulting', 'software development', 'compliance', 'cloud security', 'identity management']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",cybersecurity solutions providers
84,eizoumedia.com,0.8363633752,0.5426177979,0.8742083311000001,12.8360180454,0.0013605442,0.001540832,0.0013227513000000002,0.016949152500000002,5.0741529465,4,1,0.9676234301000001,0.9856294231,0.4863676702,0,silver,0.01363232980000001,株式会社映像メディア,Japan,Yamaguchi,,,Company,Micro (0-9),"株式会社映像メディア (Eizo Media Co., Ltd.) is a video production company specializing in creating emotional and memorable video content. They offer services including video shooting, planning, and production for various needs such as corporate PVs, bridal scenes, business videos, and event coverage. Their mission is to capture the emotions and stories within moments, creating timeless video works that are cherished forever.","['video production', 'video shooting', 'corporate video', 'bridal video', 'event coverage', 'content creation', 'storytelling', 'media production', 'AR video', 'DVD production']","NACE J: Publishing, broadcasting, and content production and distribution activities",video production companies
83,emotype-design.com,0.8760695457000001,0.5193709731,0.8612978458,10.898004695600001,0.025,0.0013106160000000001,0.0017211704,0.0172413793,4.215130806,4,1,0.9632843842000001,0.9732221512,0.4863380305,0,silver,0.013661969499999982,Emotype,France,Provence-Alpes-Côte d'Azur,Grasse,Le Bar-sur-Loup,Company,Micro (0-9),"Emotype is a graphic design studio led by Aïcha Bouckaert, a freelance graphic designer and art director with over 25 years of experience. The studio offers a range of services including graphic design, art direction, layout, branding, visual identity, graphic standards, content creation, event visuals, website design, photography, styling, retouching, and textile printing and embroidery. Emotype focuses on delivering creative solutions across print and digital media.","['graphic design', 'art direction', 'branding', 'visual identity', 'print design', 'digital design', 'photography', 'textile printing', 'freelance', 'creative studio']","NACE N: Professional, scientific and technical activities",graphic design studios
82,polarismedia.co.uk,1.1052839756,0.557594955,0.8635345697,11.3042617707,0.0013568521,0.0023923445,0.001283697,0.0013947001,-0.1128786504,4,1,0.9350224217,0.9567876555,0.5136639302,1,silver,0.013663930200000007,Polaris Media,Australia,New South Wales,,,Company,Small (10-49),"Polaris Media is an award-winning international public relations firm specializing in the maritime, engineering, and energy sectors. They offer a comprehensive suite of services including media relations, content creation, business development, crisis management, and branding. The firm aims to make a positive difference for its clients and community by helping them achieve their business goals and enhance their reputation.","['Public Relations', 'Maritime', 'Engineering', 'Energy', 'Media Management', 'Content Creation', 'Reputation Management', 'Business Development', 'Corporate Communications', 'Boutique Agency']","NACE N: Professional, scientific and technical activities",public relations agencies
64,messaretail.it,0.9160672426,0.0,0.8666409254,12.5366199653,0.00135318,0.0002,0.0010822511,0.0012987013,1.8408324718,3,1,0.8617938845,0.7892914644,0.5136775095,1,silver,0.013677509500000018,Messa Retail Srl,Italy,Piemonte,Orbassano,,Company,Micro (0-9),"Messa Retail Srl provides consulting, installation, and technical support for management solutions and point-of-sale systems specifically for the retail and restaurant sectors. They offer configuration, integration with peripherals, and ongoing support for software updates and staff training. Their services are scalable for single stores and chains, with specialized technical assistance.","['Retail solutions', 'Restaurant solutions', 'POS systems', 'Management software', 'Technical support', 'Consulting', 'System integration', 'Point of sale', 'Retail technology', 'Hospitality technology']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",point of sale systems providers
70,protrona.com,0.7990778685000001,0.5777587891,0.0,0.0,0.0026315789,0.0010405827,0.0002,0.0002,-8.2046871185,2,0,0.2349254406,0.26031976230000003,0.4862204109,0,silver,0.01377958909999999,Protrona,China,,,,Company,Small (10-49),"Protrona is a proactive cybersecurity partner offering managed services, security operations, and consultancy to protect organizations from digital risks. They specialize in areas like endpoint protection, vulnerability management, incident response, and governance & compliance, serving a wide range of industries. Their mission is to empower businesses to grow confidently by enhancing digital experiences and security.","['cybersecurity', 'managed services', 'penetration testing', 'vulnerability management', 'incident response', 'compliance', 'dark web monitoring', 'security consultancy', 'endpoint protection', 'risk management']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",cybersecurity solutions providers
54,renics.com.br,0.9007276893,0.543682456,0.8819167018,13.7839387132,0.0013003901,0.001039501,0.0015649452000000002,0.0016474465,1.3822283745,4,1,0.9476614049000001,0.9341754652,0.5140097287000001,1,silver,0.014009728700000057,RENICS Equipamentos,Brazil,São Paulo,Jaçanã,,Company,Small (10-49),"RENICS Equipamentos has been a provider of water and effluent treatment solutions since 1993. They specialize in importing and distributing filtration supplies, equipment, and systems for industrial, commercial, and residential use. The company partners with key market players to offer high-quality products and systems, serving various sectors including automotive, food and beverage, and pulp and paper.","['water treatment', 'effluent treatment', 'filtration systems', 'industrial water', 'commercial water', 'residential water', 'equipment distribution', 'water solutions', 'membranes', 'filters']","NACE N: Professional, scientific and technical activities",water treatment companies
69,strategy-transformation.com,0.8237823248,0.5841163397,0.8680989742,0.0,0.0014771049,0.0021367521,0.0012285012,0.0002,-8.2046871185,3,0,0.5350854908,0.49173375210000003,0.5141946133,1,silver,0.014194613300000047,Strategy & Transformation Consulting GmbH,Germany,Bayern,München,München,Company,Medium-sized (50-249),"Strategy & Transformation Consulting is an integrated management and technology consulting group that specializes in guiding companies through digital transformation. They offer end-to-end solutions, from strategic conception to practical implementation, leveraging deep methodological knowledge, transformation experience, and technological understanding. The company focuses on generating value from data through AI and cloud computing, serving a wide range of industries with senior-level consultants.","['Digital Transformation', 'Management Consulting', 'Technology Consulting', 'AI', 'Cloud Computing', 'Data Value', 'Business Analytics', 'Strategic Consulting', 'Implementation', 'Cross-industry']","NACE N: Professional, scientific and technical activities",IT consulting firms
93,rfrealty.com,0.8114495277,0.5789334774,0.8544464707,0.0,0.001650165,0.0017699115,0.0011312217,0.0002,-8.2046871185,3,0,0.506019333,0.48349844200000003,0.5141946133,1,silver,0.014194613300000047,Coldwell Banker Realty,United States,Florida,,,Company,Large enterprise (250+),"Coldwell Banker Realty is a real estate brokerage firm that facilitates the buying and selling of properties. They offer property search tools, market insights, and guides for buyers and sellers, including specialized services for luxury homes and new constructions. The company operates through a network of agents who provide local market expertise and marketing services.","['real estate', 'brokerage', 'property search', 'luxury homes', 'home buying', 'home selling', 'real estate agent', 'new construction', 'market analysis', 'residential property']",NACE M: Real estate activities,commercial real estate brokers
82,dayhodgeassociates.com.au,1.0740193129,0.5210868120000001,0.8658562899000001,12.5899331004,0.0015174507,0.0012391574,0.0013736264,0.0032051282000000003,0.1580519229,4,1,0.9378908461000001,0.9408446968,0.51437033,1,silver,0.014370329999999987,Day & Hodge Associates,Australia,Australian Capital Territory,,,Company,Micro (0-9),"Day & Hodge Associates is a corporate communications and public relations firm specializing in corporate communications, crisis communications, government relations, and media relations. They offer facilitation and training services, providing tips and advice on media interviews, issues management, and effective lobbying. The firm emphasizes collaboration and partnerships, with a business model driven by existing clients and word-of-mouth referrals.","['Public Relations', 'Corporate Communications', 'Crisis Management', 'Media Relations', 'Government Relations', 'Lobbying', 'Facilitation', 'Training', 'Issues Management', 'Consulting']","NACE N: Professional, scientific and technical activities",public relations agencies
76,xn--90aihcg3b2g.xn--p1ai,0.9994541407,0.5374842882,0.8724507093,7.9971831657,0.0014771049,0.0013458950000000002,0.0014204545,0.0014925373,1.6707299948,4,1,0.9393206576,0.9606320069000001,0.4852549668,0,silver,0.01474503319999998,АО «РСИЦ» (Руцентр),Russia,Chelyabinsk,,,Company,Medium-sized (50-249),"АО «РСИЦ» (Руцентр) is a domain registrar and hosting provider. The website indicates that the domain киберия.рф has expired and offers services for domain renewal, pre-order of expiring domains, and domain brokerage. They also provide related services such as website hosting, VPS/VDS hosting, server rental, and SSL certificates.","['domain registrar', 'hosting provider', 'domain renewal', 'domain brokerage', 'expired domain', 'website hosting', 'VPS hosting', 'server rental', 'SSL certificates', 'domain services']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",domain name registrars
64,m2servizi.com,0.0,0.5657519102,0.8757441044000001,12.1935708638,0.0002,0.0011235955,0.0013736264,0.0011904762,0.8318257332000001,3,1,0.8371948377,0.7516403995000001,0.4851126515,0,silver,0.014887348500000008,M2 Servizi srl,Italy,Trentino-Alto Adige,Villa Lagarina,,Company,Micro (0-9),"M2 Servizi srl is an Italian company specializing in providing innovative and flexible solutions for point-of-sale management. They offer a range of products including POS PCs, handheld devices, cash registers, and scales, catering to sectors such as Food & Beverages, Retail, and Hospitality. The company also provides services like rental, technical assistance, and training to ensure smooth operations for their clients.","['POS systems', 'Retail solutions', 'Food & Beverage software', 'Hospitality management', 'Cash registers', 'Handheld devices', 'Point of sale', 'Business software', 'Technical support', 'Rental services']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",point of sale systems providers
42,vianova.com.br,0.8907771111,0.5416086316000001,0.8757554889,0.0,0.0067114094,0.0019880716,0.004545454500000001,0.0002,1.5280878544,3,1,0.8463069625,0.8058512855000001,0.5148976884,1,silver,0.014897688400000053,Vianova Telecomunicações LTDA.,Brazil,,,,Company,Micro (0-9),"Vianova Telecomunicações LTDA. provides voice and data network services, along with other telecommunication solutions for businesses and residences. They focus on quality installations, maintenance, and personalized customer service, aiming to offer the best telecommunication benefits. The company emphasizes using reliable equipment and maintaining a trained technical team to ensure customer satisfaction.","['telecommunications', 'voice networks', 'data networks', 'installation services', 'maintenance', 'customer service', 'business solutions', 'residential solutions', 'telecom equipment', 'quality service']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",telecommunications companies
69,citser.com,0.7726780176,0.5927036405,0.0,0.0,0.0023041475,0.003257329,0.0002,0.0002,1.8392636776,2,1,0.6158019227,0.6356081344,0.5151079688,1,silver,0.015107968799999982,CITSER Consulting,Dominican Republic,Distrito Nacional,,,Company,Small (10-49),"CITSER Consulting is an IT consulting and application development company with over 15 years of experience. They specialize in providing technological solutions and services across various sectors including telecommunications, insurance, healthcare, human resources, and finance. Their mission is to deliver exceptional client experiences through quality, flexibility, and personalized support, aiming to become a model for service excellence.","['IT consulting', 'Application development', 'Process automation', 'Database tuning', 'Telecommunications', 'Insurance', 'Healthcare IT', 'Financial services', 'Human resources IT', 'Technological solutions']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",IT consulting firms
26,hillcrestgarage.co.uk,0.9060516357,0.5395845175,0.8609119654,0.0,0.001572327,0.0017452007000000002,0.0011737089,0.0002,0.5600256920000001,3,1,0.8292618597,0.7397522676,0.4848308498,0,silver,0.015169150199999981,Go Green Autos Ltd,United Kingdom,England,Wokingham,Redlands,Company,Micro (0-9),"Go Green Autos Ltd is a specialist online retailer of used zero-emission electric vehicles, established in 2017 and based in Oxfordshire. They offer a nationwide delivery service within the UK and provide resources such as buyer's guides, cost-saving calculators, and explanations of EV technology. The company operates from Hillcrest Garage, which no longer services traditional vehicles.","['used electric vehicles', 'EV retailer', 'zero emission vehicles', 'nationwide delivery', 'EV guides', 'EV technology', 'electric vans', 'cost savings', 'battery lease', 'EV charging']",NACE G: Wholesale and retail trade,electric vehicle manufacturers
42,columbus-telephone.com,0.8323597908,0.5773349999999999,0.89015764,5.161780043,0.0285714286,0.012345679,0.0833333333,0.0010928962,1.7055755854,4,1,0.9341869871,0.9225077825,0.5152967745,1,silver,0.015296774499999999,Columbus Telephone Company,United States,Kansas,,,Company,Medium-sized (50-249),"Founded in 1905, Columbus Telephone Company (CTC) is a regional technology leader and holding company for various brands, including Optic Communications (fiber-optic division) and Russell Cellular (retail division). It has a history of industry innovation, from early dial-tone switches to pioneering fiber-to-the-home networks. CTC is recognized as a forward-thinking independent telecommunications provider.","['telecommunications', 'fiber optics', 'internet service', 'holding company', 'technology leader', 'independent telecom', 'network expansion', 'customer service', 'broadband', 'regional provider']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",telecommunications companies
60,send-logistics.com,0.6916584969,0.5685796738000001,0.8783665299000001,0.0,0.0025839793000000002,0.001019368,0.0013315579,0.0002,-8.2046871185,3,0,0.514026874,0.5285829888,0.5153219318,1,silver,0.015321931799999966,SEND LOGISTICS,United States,Florida,,,Company,Small (10-49),"Send Logistics offers efficient and personalized logistics solutions for various shipping needs, including air and sea freight, courier services, consolidated cargo, and charters. Their mission is to transform logistical challenges into seamless experiences, ensuring shipments arrive safely, punctually, and efficiently. The company aims to be a reliable partner connecting global markets and overcoming distances.","['logistics', 'shipping', 'air freight', 'sea freight', 'courier services', 'consolidated cargo', 'charters', 'supply chain', 'global shipping', 'freight forwarding']",NACE H: Transportation and storage,freight forwarding companies
65,wfapsoft.com,0.0,0.0,0.8521928191,9.5943915828,0.0002,0.0002,0.0012121212,0.0104166667,3.0475680828,2,1,0.6949597396,0.714661744,0.4845839329,0,silver,0.015416067099999986,潍坊安平软件有限公司,China,,,,Company,Small (10-49),"Weifang Anping Software Co., Ltd. specializes in developing and providing specialized software solutions for various industries, including steel trading, processing, cold storage, warehousing, and logistics. Their product suite includes Anping Steel Pass software, ERP systems, inventory management, and warehouse management systems, designed to integrate procurement, sales, inventory, finance, and processing. The company offers flexible deployment options such as single-machine, network, cloud, and mobile APP versions, catering to the needs of small and medium-sized enterprises.","['ERP software', 'Inventory management', 'Warehouse management', 'Steel trading software', 'Cold storage software', 'Logistics software', 'Software development', 'Business management', 'SME solutions', 'Cloud software']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",inventory management software
66,jianbinglink.com,0.7897431850000001,0.0,0.8869421482000001,24.7023376223,0.0018903592000000002,0.0002,0.0030959752,0.0036900369,1.6983033419,3,1,0.9346191622000001,0.8720353104,0.48442108370000003,0,silver,0.015578916299999968,尖兵联CRM管理系统,China,,,,Company,Micro (0-9),"尖兵联CRM管理系统 (JianBingLian CRM Management System) appears to be a backend administrative interface for a CRM system. The provided text indicates it's a management后台 (backend) where users can log in and select a company. It also mentions that the user has not yet registered a company, suggesting it's a platform for managing customer relationships and company data. The system is powered by '尖兵联' and was last updated in 2018.","['CRM', 'Customer Relationship Management', 'Management System', 'Backend', 'Company Management', 'Software', 'Business Software', 'Data Management', 'JianBingLian']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",customer relationship management (CRM) software
22,payprosinc.com,0.0,0.5529444218,0.0,9.6403428637,0.0002,0.0010384216,0.0002,0.0021052632,-8.2046871185,2,0,0.22920509760000002,0.2164393241,0.5158268136,1,silver,0.015826813600000045,"PayPros, Inc.",United States,Arizona,,,Company,Medium-sized (50-249),"PayPros, Inc. offers comprehensive employee management solutions, including payroll services, human resources, benefits administration, and onboarding. They aim to streamline employment complexities for businesses, allowing them to focus on growth. Their services encompass technology-driven solutions and personalized ""white glove"" service to ensure compliance and efficiency.","['Payroll Services', 'Human Resources', 'Employee Management', 'Onboarding', 'Benefits Administration', 'ACA Compliance', 'Time & Attendance', 'Cloud Payroll', 'HR Technology', 'Business Solutions']",NACE O: Administrative and support service activities,human resources software
97,cw-consult.de,0.8381097317,0.5576165318,0.8612420559,13.4690802759,0.0078125,0.0023584906,0.0026666667,0.0015698587,1.5592921972,4,1,0.9474466902,0.8774282640000001,0.51584147,1,silver,0.015841470000000024,CW Consult GmbH,Germany,Schleswig-Holstein,Südtondern,Niebüll,Company,Micro (0-9),"CW Consult GmbH is a German company specializing in renewable energy projects, particularly wind and photovoltaic energy. With over 20 years of experience, they act as intermediaries, connecting investors with site providers and facilitating the realization of renewable energy ventures. They offer a curated selection of new and existing wind and solar projects, providing expert documentation and market insights.","['renewable energy', 'wind energy', 'photovoltaic', 'project development', 'investment', 'site acquisition', 'energy consulting', 'solar projects', 'wind turbines', 'energy transition']","NACE N: Professional, scientific and technical activities",renewable energy project developers
82,aapr.com,1.0437834263,0.5010175109,0.8642093539,12.2259814934,0.0017452007000000002,0.0010548523,0.0013210040000000002,0.0023923445,-0.0730837882,4,1,0.9322523328000001,0.9117524236000001,0.5159030163,1,silver,0.015903016300000017,"Alexander Auerbach & Co., Inc.",United States,New York,,,Company,Micro (0-9),"Alexander Auerbach & Co., Inc. is a full-service public relations and marketing consultancy established in 1986, offering strategic advice and execution in media relations, business-to-business marketing, and corporate/financial communications. They provide services such as marketing strategy, press and investor relations, website development, and crisis communications to clients in professional services, technology, and financial services sectors nationwide.","['public relations', 'marketing services', 'corporate communications', 'financial communications', 'media relations', 'B2B marketing', 'consultancy', 'strategy', 'website development', 'crisis communications']","NACE N: Professional, scientific and technical activities",public relations agencies
